Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price,District
45.0,6.9,6.0,6.0,3.0,3.0,Have certificate,Full,9.85,Hoàng Mai
52.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,9.7,Nam Từ Liêm
50.0,5.0,5.0,5.0,4.0,5.0,Have certificate,Full,7.1,Long Biên
45.0,0.0,0.0,6.0,5.0,4.0,Have certificate,None,8.25,Long Biên
45.0,4.5,3.0,4.0,4.0,3.0,Have certificate,Full,3.65,Hà Đông
40.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,4.5,Long Biên
35.0,5.5,0.0,4.0,3.0,3.0,Have certificate,Basic,7.6,Hai Bà Trưng
43.0,4.0,0.0,5.0,3.0,4.0,Have certificate,Full,6.5,Thanh Xuân
45.0,4.0,3.0,5.0,5.0,5.0,Have certificate,Full,6.9,Bắc Từ Liêm
35.0,3.5,3.0,5.0,4.0,4.0,Have certificate,Full,5.9,Nam Từ Liêm
35.0,0.0,0.0,5.0,3.0,3.0,Have certificate,None,4.35,Bắc Từ Liêm
40.0,0.0,3.0,5.0,3.0,4.0,Have certificate,Full,5.7,Long Biên
60.0,4.0,5.0,3.0,4.0,3.0,Have certificate,Basic,6.7,Long Biên
40.0,7.0,5.0,4.0,4.0,3.0,Have certificate,Basic,3.6,Hoài Đức
41.0,0.0,2.0,5.0,4.0,3.0,Have certificate,Full,6.3,Ba Đình
30.0,3.4,0.0,5.0,3.0,4.0,Have certificate,Full,7.5,Ba Đình
33.0,4.0,3.0,4.0,3.0,3.0,Have certificate,Full,2.45,Chương Mỹ
45.0,4.0,3.5,3.0,3.0,3.0,Have certificate,Basic,2.46,Quốc Oai
59.0,5.0,4.0,3.0,3.0,3.0,Have certificate,Full,2.15,Thanh Oai
31.0,4.0,2.5,5.0,3.0,4.0,Have certificate,Basic,4.1,Hà Đông
30.0,3.6,0.0,5.0,3.0,4.0,Have certificate,None,5.1,Long Biên
40.0,0.0,0.0,5.0,3.0,2.0,Have certificate,None,6.2,Long Biên
48.0,4.0,5.0,3.0,3.0,3.0,Have certificate,Basic,2.7,Quốc Oai
40.0,4.5,3.0,5.0,4.0,3.0,Have certificate,Full,7.0,Hai Bà Trưng
35.0,3.5,3.5,3.0,3.0,3.0,Have certificate,Basic,1.93,Chương Mỹ
42.0,0.0,4.0,4.0,4.0,4.0,Have certificate,Full,6.8,Hoài Đức
35.3,4.0,3.5,3.0,3.0,3.0,Have certificate,Basic,2.39,Chương Mỹ
52.0,4.0,3.0,4.0,4.0,3.0,Have certificate,Full,2.7,Chương Mỹ
34.0,3.5,3.0,3.0,3.0,3.0,Have certificate,Basic,1.85,Chương Mỹ
42.0,5.0,3.0,5.0,3.0,4.0,Have certificate,Full,7.48,Ba Đình
40.0,3.8,3.0,3.0,3.0,3.0,Have certificate,Basic,2.28,Chương Mỹ
35.0,4.0,3.5,3.0,3.0,3.0,Have certificate,Basic,2.4,Chương Mỹ
46.0,5.25,3.0,5.0,3.0,4.0,Have certificate,Full,7.9,Long Biên
30.0,4.0,6.0,5.0,3.0,3.0,Have certificate,Full,3.1,Hoài Đức
30.0,3.3,2.0,5.0,3.0,4.0,Have certificate,None,5.0,Hai Bà Trưng
30.0,4.0,3.0,5.0,4.0,4.0,Have certificate,Full,4.9,Thanh Xuân
32.6,4.0,3.0,4.0,4.0,3.0,Have certificate,Basic,2.7,Hoài Đức
40.0,5.0,4.0,5.0,4.0,3.0,Have certificate,Basic,3.65,Hoài Đức
33.0,5.0,4.0,5.0,3.0,4.0,Have certificate,Basic,2.85,Hà Đông
32.0,3.5,3.0,5.0,3.0,4.0,Have certificate,Basic,2.75,Hà Đông
33.0,4.35,4.0,3.0,3.0,3.0,Have certificate,Basic,2.2,Chương Mỹ
30.0,4.1,7.0,5.0,3.0,4.0,Have certificate,Full,3.1,Hoài Đức
59.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Full,2.79,Quốc Oai
39.0,0.0,0.0,5.0,5.0,3.0,Have certificate,None,7.4,Tây Hồ
42.0,4.0,0.0,4.0,4.0,4.0,Have certificate,Basic,4.45,Hoài Đức
38.0,4.0,0.0,5.0,4.0,4.0,Have certificate,Basic,5.6,Thanh Trì
22.0,2.8,0.0,3.0,2.0,3.0,Have certificate,Full,3.35,Hoàng Mai
31.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Basic,3.7,Hà Đông
45.0,4.0,2.5,4.0,3.0,3.0,Have certificate,Basic,6.7,Đống Đa
40.0,8.0,7.0,5.0,4.0,4.0,Have certificate,Basic,7.8,Hà Đông
45.0,4.0,6.0,4.0,4.0,4.0,Have certificate,Basic,6.8,Hà Đông
30.0,4.0,4.0,5.0,3.0,4.0,Have certificate,Full,4.5,Hà Đông
32.0,0.0,0.0,4.0,5.0,3.0,Have certificate,Basic,3.5,Hà Đông
39.0,7.0,3.0,3.0,3.0,3.0,Have certificate,Full,7.8,Hoàng Mai
31.0,4.2,0.0,5.0,3.0,3.0,Have certificate,None,3.6,Hà Đông
50.0,4.0,6.0,5.0,3.0,4.0,Have certificate,Full,8.7,Hà Đông
37.0,0.0,5.0,4.0,3.0,4.0,Have certificate,Basic,5.2,Hà Đông
42.0,3.8,2.5,5.0,3.0,4.0,Have certificate,Full,4.7,Thanh Xuân
40.0,3.5,3.0,5.0,3.0,4.0,Have certificate,Full,5.95,Bắc Từ Liêm
48.0,5.0,4.0,6.0,5.0,5.0,Have certificate,Basic,9.7,Nam Từ Liêm
35.0,3.8,5.0,5.0,4.0,4.0,Have certificate,Full,6.2,Hà Đông
30.0,3.8,0.0,5.0,3.0,4.0,Have certificate,Full,5.45,Long Biên
33.0,0.0,0.0,4.0,3.0,4.0,Have certificate,Full,5.2,Bắc Từ Liêm
35.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Basic,1.8,Chương Mỹ
45.0,5.0,6.0,5.0,3.0,4.0,Have certificate,Full,10.0,Hà Đông
43.2,5.0,3.0,6.0,4.0,5.0,Have certificate,Full,5.9,Long Biên
40.0,0.0,0.0,5.0,5.0,4.0,Have certificate,Basic,6.85,Thanh Xuân
35.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,5.0,Hà Đông
50.0,3.88,3.0,6.0,3.0,4.0,Have certificate,None,4.95,Long Biên
35.0,4.0,6.0,5.0,3.0,4.0,Have certificate,Full,5.8,Hà Đông
22.0,3.0,3.0,3.0,2.0,2.0,Have certificate,Basic,2.85,Long Biên
42.0,4.1,3.5,5.0,5.0,4.0,Have certificate,Full,5.1,Hà Đông
36.0,4.0,6.0,5.0,4.0,4.0,Have certificate,Full,5.8,Hà Đông
34.0,4.2,4.0,5.0,3.0,4.0,Have certificate,Full,4.75,Hà Đông
35.0,0.0,0.0,4.0,4.0,3.0,Have certificate,None,4.65,Hoàng Mai
33.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Basic,7.45,Thanh Xuân
35.0,3.5,3.5,4.0,4.0,3.0,Have certificate,Basic,3.7,Thanh Trì
48.0,4.2,6.0,5.0,4.0,5.0,Have certificate,Full,8.6,Thanh Xuân
35.0,4.5,4.0,5.0,3.0,4.0,Have certificate,Basic,4.4,Long Biên
65.0,4.3,5.0,4.0,4.0,4.0,Have certificate,Basic,8.8,Hoàng Mai
35.0,7.0,2.7,5.0,4.0,4.0,Have certificate,Basic,5.65,Nam Từ Liêm
32.0,0.0,0.0,4.0,3.0,3.0,Have certificate,None,2.65,Bắc Từ Liêm
41.0,3.5,5.0,5.0,4.0,4.0,Have certificate,None,5.85,Thanh Trì
33.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Basic,3.8,Hà Đông
40.0,0.0,3.0,4.0,3.0,3.0,Have certificate,Basic,5.7,Long Biên
33.0,5.0,2.5,5.0,3.0,4.0,Have certificate,Basic,3.5,Hà Đông
50.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Basic,2.7,Hà Đông
30.0,0.0,4.0,6.0,3.0,4.0,Have certificate,Full,5.8,Hoàng Mai
30.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Full,4.75,Long Biên
70.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Basic,6.9,Long Biên
61.8,4.0,2.5,4.0,4.0,4.0,Have certificate,Full,10.0,Cầu Giấy
30.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Basic,4.0,Hà Đông
37.0,4.5,0.0,5.0,3.0,4.0,Have certificate,Full,5.55,Hoàng Mai
46.0,2.5,0.0,3.0,4.0,3.0,Have certificate,Full,7.0,Hai Bà Trưng
45.0,0.0,0.0,4.0,3.0,2.0,Have certificate,None,7.5,Long Biên
33.5,3.3,0.0,5.0,3.0,4.0,Have certificate,None,5.6,Long Biên
30.0,4.15,4.0,5.0,3.0,4.0,Have certificate,Basic,2.45,Chương Mỹ
32.0,3.3,0.0,4.0,3.0,4.0,Have certificate,Full,5.8,Hai Bà Trưng
70.0,4.5,4.0,3.0,4.0,3.0,Have certificate,Full,6.8,Thanh Trì
45.0,3.4,5.0,4.0,3.0,3.0,Have certificate,Basic,7.5,Long Biên
52.0,3.3,4.0,4.0,5.0,3.0,Have certificate,Full,7.8,Nam Từ Liêm
30.0,3.3,0.0,6.0,3.0,4.0,Have certificate,Full,5.05,Đống Đa
31.0,4.0,2.5,5.0,4.0,4.0,Have certificate,Full,4.55,Nam Từ Liêm
30.0,0.0,0.0,4.0,3.0,3.0,Have certificate,None,3.7,Thanh Trì
32.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,7.5,Ba Đình
18.0,0.0,0.0,4.0,3.0,3.0,Have certificate,None,2.6,Hai Bà Trưng
36.0,4.0,0.0,6.0,4.0,5.0,Have certificate,Full,9.8,Hoàng Mai
35.0,3.6,3.5,4.0,4.0,4.0,Have certificate,Basic,4.05,Hoài Đức
51.0,4.4,0.0,4.0,3.0,4.0,Have certificate,Full,5.7,Hà Đông
50.0,3.2,0.0,6.0,3.0,4.0,Have certificate,None,6.51,Thanh Trì
31.0,5.0,5.0,5.0,3.0,3.0,Have certificate,Full,5.0,Nam Từ Liêm
34.0,4.0,3.0,5.0,3.0,3.0,Have certificate,Full,5.6,Nam Từ Liêm
50.0,4.0,4.5,3.0,3.0,2.0,None,None,5.0,Hà Đông
35.0,6.0,5.0,5.0,3.0,4.0,Have certificate,Basic,4.9,Long Biên
30.0,3.55,2.5,5.0,3.0,4.0,Have certificate,Basic,3.9,Hoài Đức
50.0,5.0,7.0,4.0,4.0,3.0,Have certificate,None,9.0,Đông Anh
41.0,4.0,0.0,5.0,4.0,4.0,Have certificate,None,10.0,Thanh Xuân
40.0,6.0,0.0,4.0,5.0,4.0,None,None,8.5,Ba Đình
35.0,3.6,3.0,4.0,5.0,4.0,Have certificate,Full,4.05,Hoài Đức
35.0,3.6,0.0,5.0,3.0,4.0,Have certificate,Basic,6.6,Hoàng Mai
60.0,4.5,0.0,3.0,3.0,3.0,Have certificate,None,4.7,Thanh Trì
40.0,3.5,6.0,5.0,4.0,4.0,Have certificate,None,5.85,Thanh Trì
32.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Basic,3.6,Hoài Đức
35.0,0.0,0.0,4.0,5.0,4.0,Have certificate,None,4.65,Hoàng Mai
42.0,0.0,0.0,4.0,3.0,4.0,Have certificate,Full,5.95,Thanh Xuân
39.0,4.0,3.8,5.0,3.0,4.0,Have certificate,Basic,4.95,Hoài Đức
44.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Full,5.2,Đống Đa
30.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Full,4.4,Hoài Đức
44.0,4.2,5.0,4.0,5.0,4.0,Have certificate,Full,8.0,Hà Đông
45.0,6.3,0.0,5.0,4.0,3.0,Have certificate,None,8.0,Hoàng Mai
40.0,4.0,0.0,5.0,4.0,4.0,None,None,8.45,Đống Đa
38.0,3.9,6.0,5.0,3.0,4.0,Have certificate,Full,4.6,Hai Bà Trưng
30.0,3.2,5.0,5.0,3.0,4.0,Have certificate,Full,5.5,Hoàng Mai
21.0,3.6,3.0,5.0,3.0,2.0,Have certificate,None,3.9,Hoàng Mai
45.0,3.7,0.0,4.0,4.0,3.0,Have certificate,Full,7.0,Bắc Từ Liêm
35.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,3.65,Hoài Đức
58.0,3.6,3.5,4.0,4.0,3.0,Have certificate,None,7.5,Long Biên
48.0,0.0,3.2,4.0,4.0,3.0,Have certificate,Full,5.85,Hà Đông
38.0,0.0,0.0,4.0,4.0,3.0,Have certificate,None,6.1,Hà Đông
45.0,0.0,0.0,3.0,3.0,2.0,Have certificate,None,3.3,Long Biên
38.0,4.7,0.0,6.0,3.0,4.0,None,None,8.86,Ba Đình
45.0,4.5,4.0,5.0,4.0,3.0,Have certificate,Full,7.9,Thanh Xuân
35.0,3.5,3.0,4.0,4.0,3.0,Have certificate,Full,7.7,Đống Đa
40.0,4.0,6.0,6.0,3.0,4.0,Have certificate,None,6.57,Long Biên
34.0,3.4,0.0,5.0,3.0,4.0,Have certificate,Full,6.55,Bắc Từ Liêm
37.0,3.5,2.0,5.0,4.0,4.0,Have certificate,Basic,4.9,Hà Đông
33.0,3.5,5.0,5.0,4.0,4.0,Have certificate,Full,4.38,Hà Đông
30.0,3.0,1.5,5.0,4.0,3.0,Have certificate,Full,4.5,Hà Đông
37.0,3.5,3.0,4.0,4.0,4.0,Have certificate,Full,2.75,Huyện Hoài Đức
30.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Basic,4.2,Hai Bà Trưng
40.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Basic,3.6,Hoài Đức
31.0,4.6,7.0,5.0,4.0,4.0,Have certificate,Full,3.6,Bắc Từ Liêm
35.0,5.0,4.0,5.0,3.0,4.0,Have certificate,Basic,6.75,Cầu Giấy
49.0,4.5,3.0,4.0,4.0,3.0,Have certificate,Basic,8.99,Ba Đình
32.0,0.0,3.0,4.0,5.0,3.0,Have certificate,Full,3.05,Huyện Hoài Đức
43.0,4.0,5.0,3.0,3.0,2.0,Have certificate,Full,2.65,Quốc Oai
40.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,5.6,Nam Từ Liêm
54.0,5.0,4.0,5.0,4.0,4.0,Have certificate,Basic,5.25,Thanh Trì
56.0,4.0,6.0,4.0,4.0,5.0,Have certificate,Full,9.8,Hà Đông
40.0,0.0,3.0,3.0,4.0,3.0,Have certificate,Full,2.27,Huyện Chương Mỹ
33.0,3.0,0.0,4.0,4.0,3.0,Have certificate,Full,6.15,Thanh Xuân
38.0,3.5,0.0,6.0,4.0,4.0,Have certificate,Full,8.29,Long Biên
40.0,0.0,4.0,3.0,4.0,3.0,Have certificate,Full,1.69,Quận Hà Đông
32.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,3.3,Hà Đông
40.0,0.0,3.0,3.0,2.0,2.0,Have certificate,None,4.75,Hà Đông
40.0,0.0,3.0,4.0,5.0,4.0,Have certificate,Full,2.8,Huyện Hoài Đức
65.0,0.0,0.0,5.0,5.0,5.0,Have certificate,Full,9.5,Đống Đa
42.0,5.0,0.0,4.0,3.0,3.0,None,None,5.88,Đống Đa
38.0,3.6,0.0,5.0,3.0,4.0,Have certificate,None,7.8,Hà Đông
50.0,5.0,0.0,5.0,4.0,4.0,Have certificate,Full,6.8,Đống Đa
48.0,5.5,3.0,5.0,3.0,4.0,Have certificate,None,5.88,Ba Đình
41.0,4.5,0.0,3.0,2.0,2.0,Have certificate,Full,6.8,Đống Đa
46.0,3.6,0.0,4.0,4.0,4.0,Have certificate,Full,8.2,Đống Đa
31.0,3.0,0.0,3.0,3.0,2.0,Have certificate,None,1.99,Chương Mỹ
45.0,4.1,6.0,5.0,3.0,4.0,Have certificate,Full,5.0,Hai Bà Trưng
32.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,4.6,Hà Đông
46.0,0.0,0.0,3.0,3.0,3.0,Have certificate,None,4.65,Hà Đông
41.1,3.8,3.0,3.0,2.0,3.0,Have certificate,None,3.6,Đông Anh
45.0,0.0,5.0,4.0,3.0,4.0,Have certificate,Full,7.45,Long Biên
35.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,4.35,Hà Đông
39.0,3.9,3.0,5.0,4.0,3.0,Have certificate,Full,2.5,Thanh Trì
39.0,3.8,3.0,5.0,4.0,3.0,Have certificate,Full,3.85,Thanh Trì
50.0,4.0,2.5,5.0,4.0,4.0,Have certificate,Full,7.5,Hà Đông
55.0,4.2,5.0,5.0,5.0,4.0,Have certificate,Full,9.39,Tây Hồ
33.0,4.55,3.0,6.0,4.0,5.0,Have certificate,None,9.7,Tây Hồ
40.0,4.0,2.5,3.0,2.0,3.0,Have certificate,Full,4.95,Đống Đa
55.0,7.0,3.0,5.0,5.0,4.0,Have certificate,Full,8.5,Đống Đa
30.0,5.0,2.5,6.0,4.0,5.0,Have certificate,Full,5.85,Hoàng Mai
46.0,4.2,4.0,5.0,4.0,4.0,Have certificate,Full,6.0,Cầu Giấy
38.0,6.3,2.0,4.0,3.0,3.0,Have certificate,Full,6.15,Thanh Xuân
35.0,4.0,3.0,5.0,4.0,4.0,Have certificate,None,6.6,Nam Từ Liêm
30.0,0.0,2.0,4.0,4.0,3.0,None,None,4.5,Hai Bà Trưng
44.0,4.5,3.0,5.0,4.0,4.0,Have certificate,Full,5.7,Cầu Giấy
33.0,4.0,4.0,5.0,3.0,4.0,Have certificate,None,6.6,Bắc Từ Liêm
50.0,0.0,0.0,4.0,4.0,4.0,Have certificate,Full,6.55,Cầu Giấy
43.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,6.3,Ba Đình
30.5,4.0,0.0,4.0,3.0,3.0,Have certificate,Full,4.95,Bắc Từ Liêm
35.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,3.85,Nam Từ Liêm
34.0,0.0,0.0,5.0,3.0,5.0,Have certificate,Full,3.9,Nam Từ Liêm
37.0,4.1,0.0,5.0,5.0,5.0,Have certificate,None,8.0,Thanh Xuân
45.0,0.0,3.5,4.0,4.0,3.0,Have certificate,Full,6.3,Ba Đình
30.0,4.6,0.0,4.0,3.0,4.0,Have certificate,None,4.48,Ba Đình
35.0,3.5,3.0,3.0,3.0,3.0,Have certificate,Full,2.28,Chương Mỹ
45.0,0.0,3.0,4.0,4.0,3.0,Have certificate,Basic,8.95,Ba Đình
30.1,3.8,0.0,5.0,3.0,4.0,Have certificate,Full,4.95,Bắc Từ Liêm
38.0,0.0,0.0,5.0,4.0,5.0,Have certificate,None,8.0,Thanh Xuân
31.0,4.1,2.5,5.0,3.0,4.0,Have certificate,Full,5.26,Hoàng Mai
55.0,3.8,2.0,4.0,4.0,3.0,Have certificate,Basic,5.5,Long Biên
40.0,4.0,0.0,5.0,5.0,5.0,None,Full,4.9,Cầu Giấy
30.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Full,4.5,Cầu Giấy
42.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Basic,6.2,Ba Đình
33.0,3.0,2.5,5.0,3.0,3.0,Have certificate,Full,6.3,Thanh Xuân
43.0,0.0,0.0,4.0,4.0,3.0,Have certificate,None,5.3,Thanh Trì
35.4,6.3,0.0,4.0,3.0,3.0,Have certificate,Full,6.0,Thanh Xuân
30.0,0.0,0.0,3.0,3.0,3.0,Have certificate,None,4.2,Hà Đông
30.0,0.0,2.5,4.0,3.0,3.0,Have certificate,None,2.75,Bắc Từ Liêm
40.0,4.2,2.5,4.0,4.0,3.0,Have certificate,Full,7.4,Ba Đình
32.5,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,5.5,Hoài Đức
30.0,3.5,2.0,4.0,4.0,2.0,Have certificate,Basic,4.15,Bắc Từ Liêm
20.0,3.8,0.0,5.0,3.0,4.0,Have certificate,Basic,7.0,Hai Bà Trưng
40.0,4.5,0.0,4.0,4.0,3.0,Have certificate,Basic,7.85,Đống Đa
45.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Basic,2.7,Quốc Oai
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,7.0,Bắc Từ Liêm
30.0,3.5,1.8,5.0,3.0,4.0,Have certificate,Basic,5.25,Tây Hồ
30.0,0.0,2.0,5.0,3.0,4.0,Have certificate,Basic,3.65,Long Biên
28.0,3.6,2.0,4.0,2.0,3.0,Sale contract,Full,2.94,Hoàng Mai
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,4.95,Hà Đông
32.0,4.0,0.0,5.0,4.0,4.0,Have certificate,None,3.25,Hoài Đức
32.0,5.0,4.0,4.0,3.0,3.0,Have certificate,None,3.35,Hoài Đức
52.0,5.0,3.0,3.0,4.0,2.0,Have certificate,Basic,3.6,Đông Anh
55.0,5.0,3.0,5.0,4.0,3.0,Have certificate,Full,8.9,Ba Đình
22.0,0.0,0.0,5.0,3.0,2.0,Have certificate,Basic,2.68,Hoàng Mai
50.0,0.0,0.0,4.0,4.0,4.0,Have certificate,Full,6.5,Nam Từ Liêm
38.0,3.5,3.0,4.0,4.0,3.0,Have certificate,Full,8.69,Đống Đa
46.0,0.0,0.0,4.0,4.0,4.0,Have certificate,Full,7.6,Thanh Xuân
37.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Full,4.55,Bắc Từ Liêm
47.5,0.0,0.0,4.0,3.0,3.0,None,Full,4.3,Tây Hồ
30.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Full,5.85,Tây Hồ
50.0,4.5,0.0,5.0,3.0,3.0,Have certificate,None,5.8,Đống Đa
65.0,4.0,0.0,5.0,3.0,3.0,None,None,7.0,Đống Đa
40.0,3.8,3.0,5.0,4.0,3.0,Have certificate,Full,5.6,Đống Đa
42.0,0.0,0.0,4.0,4.0,3.0,Have certificate,None,5.5,Đống Đa
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,4.75,Thanh Xuân
50.0,4.0,5.0,5.0,4.0,5.0,Have certificate,Full,8.7,Hà Đông
60.0,0.0,0.0,3.0,3.0,2.0,Have certificate,None,6.2,Hà Đông
45.0,5.0,0.0,4.0,5.0,5.0,Have certificate,Full,4.8,Cầu Giấy
28.0,2.4,3.0,4.0,4.0,3.0,Have certificate,Full,4.6,Đống Đa
14.0,4.0,0.0,4.0,2.0,2.0,Have certificate,Basic,1.65,Hoàn Kiếm
34.0,4.0,3.0,3.0,3.0,3.0,Have certificate,Full,2.25,Chương Mỹ
50.0,4.3,3.0,6.0,4.0,5.0,Have certificate,Basic,9.2,Đống Đa
30.0,3.5,2.5,5.0,3.0,4.0,Have certificate,Full,4.9,Đống Đa
40.0,3.4,2.6,5.0,5.0,4.0,Have certificate,Full,6.5,Ba Đình
40.0,4.0,2.0,4.0,4.0,3.0,Have certificate,Full,4.1,Hà Đông
39.0,3.5,2.2,4.0,4.0,3.0,Have certificate,Basic,4.1,Hà Đông
40.0,5.5,4.5,5.0,4.0,4.0,Have certificate,None,4.85,Hoài Đức
40.0,4.1,3.5,4.0,3.0,4.0,None,Full,5.1,Bắc Từ Liêm
45.0,4.0,2.2,4.0,4.0,3.0,Have certificate,Full,5.3,Hà Đông
54.0,4.0,4.5,4.0,4.0,3.0,Have certificate,Full,8.9,Cầu Giấy
45.0,3.6,2.5,5.0,4.0,4.0,Have certificate,Basic,7.8,Ba Đình
39.0,4.0,2.6,4.0,3.0,3.0,Have certificate,Full,7.5,Ba Đình
47.0,5.2,2.2,4.0,4.0,3.0,Have certificate,Full,4.98,Hà Đông
42.0,3.5,2.5,4.0,4.0,3.0,Have certificate,Full,7.5,Ba Đình
53.0,4.9,2.2,4.0,4.0,3.0,Have certificate,None,4.8,Hà Đông
47.0,4.5,2.5,4.0,4.0,3.0,Have certificate,Full,5.9,Hà Đông
36.0,3.2,2.2,5.0,4.0,4.0,Have certificate,Full,4.8,Hà Đông
42.0,3.25,3.5,4.0,5.0,3.0,Have certificate,Basic,6.3,Hà Đông
51.0,3.4,2.5,3.0,3.0,3.0,Have certificate,Full,5.5,Hà Đông
42.0,3.3,3.0,4.0,4.0,3.0,Have certificate,Full,6.8,Hà Đông
32.0,3.2,3.2,4.0,4.0,3.0,Have certificate,Basic,6.15,Hà Đông
43.0,4.2,2.0,5.0,4.0,4.0,Have certificate,Full,6.0,Hà Đông
35.0,3.6,2.0,5.0,4.0,4.0,Have certificate,Full,6.5,Hà Đông
35.0,3.7,2.5,5.0,3.0,4.0,Have certificate,Basic,6.5,Hà Đông
36.0,4.0,4.0,5.0,3.0,4.0,Have certificate,None,3.8,Hoài Đức
36.0,3.8,4.0,5.0,3.0,4.0,Have certificate,None,3.8,Hoài Đức
42.0,3.3,3.0,4.0,4.0,3.0,None,Full,6.8,Hà Đông
36.0,4.0,4.0,5.0,3.0,4.0,Have certificate,Full,3.9,Hoài Đức
30.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Basic,5.25,Tây Hồ
32.0,3.6,3.2,5.0,3.0,4.0,Have certificate,Basic,5.8,Hà Đông
36.0,3.8,4.0,5.0,3.0,4.0,Have certificate,Full,3.8,Hoài Đức
30.0,3.0,2.0,5.0,4.0,4.0,Have certificate,Full,4.5,Hà Đông
36.0,4.3,7.0,5.0,3.0,4.0,Have certificate,Full,8.0,Hà Đông
38.0,0.0,2.5,5.0,3.0,4.0,Have certificate,Full,5.4,Bắc Từ Liêm
40.0,3.9,3.0,5.0,5.0,4.0,Have certificate,Full,5.98,Cầu Giấy
37.0,0.0,0.0,6.0,4.0,5.0,Have certificate,Full,6.7,Cầu Giấy
60.0,5.6,3.0,3.0,5.0,5.0,Have certificate,Full,4.8,Bắc Từ Liêm
34.0,3.6,2.5,5.0,3.0,4.0,Have certificate,Full,3.4,Bắc Từ Liêm
42.0,0.0,0.0,4.0,4.0,4.0,Have certificate,Basic,7.6,Hoàng Mai
42.0,0.0,0.0,6.0,5.0,4.0,Have certificate,Full,9.6,Cầu Giấy
36.0,4.0,4.0,5.0,3.0,3.0,Have certificate,Full,3.79,Hoài Đức
40.0,5.6,0.0,4.0,3.0,3.0,Have certificate,Full,6.8,Đống Đa
31.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,4.5,Long Biên
32.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Full,7.0,Hà Đông
35.0,4.2,5.0,5.0,4.0,4.0,Have certificate,Full,7.5,Cầu Giấy
31.0,3.68,0.0,4.0,4.0,3.0,Have certificate,Full,5.2,Hà Đông
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,4.7,Đống Đa
70.0,6.1,0.0,3.0,4.0,3.0,Have certificate,Basic,7.25,Thanh Xuân
30.0,3.7,0.0,5.0,3.0,4.0,Have certificate,Basic,6.48,Hà Đông
38.0,3.5,3.0,4.0,4.0,3.0,Have certificate,Full,5.98,Hai Bà Trưng
35.0,4.0,3.0,5.0,4.0,4.0,Have certificate,Basic,5.3,Hà Đông
42.0,5.0,4.0,6.0,4.0,4.0,Have certificate,None,5.5,Thanh Xuân
35.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,6.3,Cầu Giấy
30.0,3.4,3.0,4.0,4.0,3.0,Have certificate,Full,5.8,Hoàng Mai
35.0,0.0,3.0,4.0,4.0,2.0,Have certificate,Full,7.7,Ba Đình
52.0,0.0,0.0,5.0,4.0,4.0,Have certificate,None,5.2,Long Biên
35.0,5.0,2.0,5.0,3.0,4.0,Have certificate,None,3.5,Thanh Trì
46.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,8.5,Cầu Giấy
45.0,5.5,0.0,5.0,4.0,4.0,Have certificate,Full,5.85,Thanh Xuân
35.0,3.5,3.0,4.0,4.0,3.0,Have certificate,Basic,5.35,Hai Bà Trưng
38.0,3.0,0.0,5.0,4.0,4.0,Have certificate,None,7.2,Đống Đa
